objectid,name,address,address2,municipal,state,zipcode,latitude,longitude,prim_type
8530,Big Y World Class Market,1 E Silver St, ,Westfield,MA,1085,42.114055,-72.747424,Supermarkets
8531,Big Y World Class Market,475 E Main St, ,Westfield,MA,1085,42.112853,-72.721728,Supermarkets
8532,Big Y World Class Market,2035 Boston Rd, ,Wilbraham,MA,1095,42.150063,-72.471262,Supermarkets
8533,Big Y World Class Market,100 Mayfield St, ,Worcester,MA,1602,42.259012,-71.825529,Supermarkets
8534,Big Y World Class Market,50 SW Cutoff, ,Worcester,MA,1604,42.239691,-71.747037,Supermarkets
8535,C Mart Of Herald St,50 Herald St, ,Boston,MA,2118,42.346203,-71.065154,Supermarkets
8536,C-Town,790 State St, ,Springfield,MA,1109,42.111415,-72.564797,Supermarkets
8537,Calareso Farmstand & Gdn Ctr,100 Main St, ,Reading,MA,1867,42.506113,-71.10553,Supermarkets
8538,Carando Gourmet Frozen Foods,175 Main St, ,Agawam,MA,1001,42.086188,-72.620583,Supermarkets
8539,Chex Finer Foods Inc,71 Hampden Rd # 100, ,Mansfield,MA,2048,42.01827,-71.234935,Supermarkets
8540,Cirelli Foods Inc,30 Commerce Blvd, ,Middleboro,MA,2346,41.907677,-70.955765,Supermarkets
8541,Cirelli Warehouse Marketplace,30 Commerce Blvd, ,Middleboro,MA,2346,41.907677,-70.955765,Supermarkets
8542,City Foods,8 Parker Rd, ,Weymouth,MA,2191,42.249714,-70.945161,Supermarkets
8543,Compare,664 Main St, ,Worcester,MA,1610,42.259039,-71.806034,Supermarkets
8544,Cronig's Markets,357 State Rd, ,Vineyard Haven,MA,2568,41.44118,-70.613211,Supermarkets
8545,Crosby's Marketplace,211 Sudbury Rd, ,Concord,MA,1742,42.454843,-71.357229,Supermarkets
8546,Crosby's Marketplace,62 Central St, ,Georgetown,MA,1833,42.721112,-70.992457,Supermarkets
8547,Crosby's Marketplace,3 Summer St, ,Manchestr By Sea,MA,1944,42.57433,-70.769865,Supermarkets
8548,Crosby's Marketplace,118 Washington St # 5, ,Marblehead,MA,1945,42.50433,-70.849554,Supermarkets
8549,Crosby's Marketplace,125 Canal St, ,Salem,MA,1970,42.509753,-70.895913,Supermarkets
8550,Crosby's Marketplace,15 Walnut Rd, ,South Hamilton,MA,1982,42.609909,-70.873497,Supermarkets
8551,Crosbys Supermarket Inc,397 Strawberry Hill Rd, ,Concord,MA,1742,42.481869,-71.383342,Supermarkets
8552,De Moulas Market Basket Inc,875 East St, ,Tewksbury,MA,1876,42.615816,-71.19556,Supermarkets
8553,Deluca's Market,11 Charles St # 1, ,Boston,MA,2114,42.356506,-71.06957,Supermarkets
8554,Demoulas Super Markets Inc,90 Water St, ,Fitchburg,MA,1420,42.58036,-71.795144,Supermarkets
8555,Dennis Public Market,653 Main St # 6a, ,Dennis,MA,2638,41.735603,-70.194257,Supermarkets
8556,Donelan's Supermarket,248 Great Rd, ,Acton,MA,1720,42.493532,-71.416384,Supermarkets
8557,Donelan's Supermarket,250 Main St, ,Groton,MA,1450,42.611244,-71.574927,Supermarkets
8558,Donelan's Supermarket,145 Lincoln Rd, ,Lincoln,MA,1773,42.414512,-71.327142,Supermarkets
8559,Donelan's Supermarket,75 Main St, ,Pepperell,MA,1463,42.665509,-71.58304,Supermarkets
8560,Donelan's Supermarket,177 Commonwealth Rd, ,Wayland,MA,1778,42.31787,-71.363016,Supermarkets
8561,Donelan's Supermarkets Inc,236 Great Rd, ,Littleton,MA,1460,42.543844,-71.467175,Supermarkets
8562,Edwards Food Warehouse,510 Parker St, ,Springfield,MA,1129,42.139758,-72.496845,Supermarkets
8563,Elia's Country Store,381 Middlesex Ave, ,Wilmington,MA,1887,42.569659,-71.15849,Supermarkets
8564,F & C Springfield Supermarket,790 State St, ,Springfield,MA,1109,42.111415,-72.564797,Supermarkets
8565,Farm Stand Corp,10 Sylvan St, ,Peabody,MA,1960,42.546719,-70.94582,Supermarkets
8566,Food City,250 Avenue A, ,Turners Falls,MA,1376,42.604953,-72.561071,Supermarkets
8567,Food Lion,280 Martin Luther King Blvd, ,Roxbury,MA,2119,42.318764,-71.08331,Supermarkets
8568,Food Mart,237 Mohawk Trl, ,Greenfield,MA,1301,42.587848,-72.625476,Supermarkets
8569,Food Zone Intl Supermarket,355 Belmont Ave, ,Springfield,MA,1108,42.088394,-72.56465,Supermarkets
8570,Forest Park Market,355 Belmont Ave, ,Springfield,MA,1108,42.088394,-72.56465,Supermarkets
8571,Foster's Supermarket,70 Allen St, ,Greenfield,MA,1301,42.596586,-72.609709,Supermarkets
8572,Four Way Meat Corp Inc,664 Main St, ,Worcester,MA,1610,42.259039,-71.806034,Supermarkets
8573,Fresh Acres Market,1941 Wilbraham Rd, ,Springfield,MA,1129,42.113805,-72.49673,Supermarkets
8574,Fresh Market,11 Essington Dr, ,Hingham,MA,2043,42.250835,-70.91791,Supermarkets
8575,Fruit Center Marketplace,10 Bassett St, ,Milton,MA,2186,42.260112,-71.040871,Supermarkets
8576,Geissler's Supermarket,830 Suffield St, ,Agawam,MA,1001,42.061297,-72.6322,Supermarkets
8577,Good Fortune Supermarket,230 Quincy Ave, ,Quincy,MA,2169,42.241343,-70.990962,Supermarkets
8578,Goretti's,1 Providence St, ,Millbury,MA,1527,42.192286,-71.753431,Supermarkets
8579,Greenfield's Market,144 Main St, ,Greenfield,MA,1301,42.58828,-72.60382,Supermarkets
8580,H Mart,3 Old Concord Rd, ,Burlington,MA,1803,42.473544,-71.208181,Supermarkets
8581,H Mart,581 Massachusetts Ave, ,Cambridge,MA,2139,42.364956,-71.102875,Supermarkets
8582,Hannaford Supermarket,150 New Athol Rd, ,Athol,MA,1331,42.581844,-72.262865,Supermarkets
8583,Hannaford Supermarket,39 Church St, ,Boston,MA,2116,42.349383,-71.06802,Supermarkets
8584,Hannaford Supermarket,66 Drum Hill Rd # 2, ,Chelmsford,MA,1824,42.624437,-71.362404,Supermarkets
8585,Hannaford Supermarket,333 Brook St, ,Clinton,MA,1510,42.423494,-71.68821,Supermarkets
8586,Hannaford Supermarket,21 Timpany Blvd, ,Gardner,MA,1440,42.572226,-71.988974,Supermarkets
8587,Hannaford Supermarket,213 Washington St, ,Hudson,MA,1749,42.38047,-71.569027,Supermarkets
8588,Hannaford Supermarket,182 Summer St, ,Kingston,MA,2364,42.011657,-70.73239,Supermarkets
8589,Hannaford Supermarket,108 Lancaster St, ,Leominster,MA,1453,42.520855,-71.755187,Supermarkets
8590,Hannaford Supermarket,118 Lancaster St, ,Leominster,MA,1453,42.521398,-71.753921,Supermarkets
8591,Hannaford Supermarket,927 Merriam Ave, ,Leominster,MA,1453,42.552669,-71.783318,Supermarkets
8592,Hannaford Supermarket,777 Rogers St, ,Lowell,MA,1852,42.628807,-71.278193,Supermarkets
8593,Hannaford Supermarket,333 Massachusetts Ave, ,Lunenburg,MA,1462,42.595811,-71.757554,Supermarkets
8594,Hannaford Supermarket,193 Boston Post Rd W, ,Marlborough,MA,1752,42.340749,-71.589775,Supermarkets
8595,Hannaford Supermarket,8 Merchants Way, ,Middleboro,MA,2346,41.882865,-70.911997,Supermarkets
8596,Hannaford Supermarket,7 Medway Rd, ,Milford,MA,1757,42.148413,-71.503,Supermarkets
8597,Hannaford Supermarket,5 Gilbert St, ,North Brookfield,MA,1535,42.266434,-72.084587,Supermarkets
8598,Hannaford Supermarket,10 Washington St, ,Norwell,MA,2061,42.174196,-70.884982,Supermarkets
8599,Hannaford Supermarket,434 Walpole St, ,Norwood,MA,2062,42.178511,-71.220165,Supermarkets
8600,Hannaford Supermarket,637 Lowell St, ,Peabody,MA,1960,42.550477,-71.001841,Supermarkets
8601,Hannaford Supermarket,475 Hancock St, ,Quincy,MA,2171,42.271947,-71.023221,Supermarkets
8602,Hannaford Supermarket,357 Broadway, ,Saugus,MA,1906,42.487543,-71.017917,Supermarkets
8603,Hannaford Supermarket,25 Robert Dr, ,South Easton,MA,2375,42.02556,-71.141822,Supermarkets
8604,Hannaford Supermarket,255 Warner Blvd, ,Taunton,MA,2780,41.886231,-71.121224,Supermarkets
8605,Hannaford Supermarket,18 Main St, ,Townsend,MA,1469,42.649143,-71.660647,Supermarkets
8606,Hannaford Supermarket,158 N Main St # 3, ,Uxbridge,MA,1569,42.082033,-71.638726,Supermarkets
8607,Hannaford Supermarket,55 Russell St, ,Waltham,MA,2453,42.375783,-71.244773,Supermarkets
8608,Hannaford Supermarket & Phrmcy, , ,Chelmsford,MA,1824,42.60283,-71.34783,Supermarkets
8609,Harry's Supermarket IGA,290 Wahconah St, ,Pittsfield,MA,1201,42.466723,-73.251347,Supermarkets
8610,Harvest Club Market,3815 Washington St # 1, ,Jamaica Plain,MA,2130,42.297733,-71.116269,Supermarkets
8611,Henry's Market,588 Cabot St # 1, ,Beverly,MA,1915,42.57191,-70.893214,Supermarkets
8612,Hi Lo Foods,415 Centre St, ,Jamaica Plain,MA,2130,42.320833,-71.11068,Supermarkets
8613,Hong Kong Supermarket,1095 Commonwealth Ave # 300, ,Boston,MA,2215,42.352259,-71.124298,Supermarkets
8614,J & G Foods Inc,1 Blackstone St, ,Sutton,MA,1590,42.17885,-71.724938,Supermarkets
8615,Kamman Food,219 Quincy Ave, ,Quincy,MA,2169,42.241366,-70.991552,Supermarkets
8616,Kroger,10 2nd Ave, ,Burlington,MA,1803,42.48366,-71.221878,Supermarkets
8617,LA Verde's Market Mit,84 Massachusetts Ave, ,Cambridge,MA,2139,42.359404,-71.09398,Supermarkets
8618,Lees Super Market,796 Main Rd, ,Westport,MA,2790,41.581329,-71.089405,Supermarkets
8619,Living Earth,232 Chandler St # 1, ,Worcester,MA,1609,42.261311,-71.820039,Supermarkets
8620,Lucci's Super Market Inc,223 Lowell St, ,Wilmington,MA,1887,42.559015,-71.172962,Supermarkets
8621,Maddison Food Roslindale,650 American Legion Hwy, ,Roslindale,MA,2131,42.28409,-71.110853,Supermarkets
8622,Market 32,555 Hubbard Ave # 8, ,Pittsfield,MA,1201,42.465111,-73.198234,Supermarkets
8623,Market Basket,231 N Main St, ,Andover,MA,1810,42.643113,-71.132487,Supermarkets
8624,Market Basket,49 Pond St, ,Ashland,MA,1721,42.257163,-71.428144,Supermarkets
8625,Market Basket,1125 Templeton Rd, ,Athol,MA,1331,42.57898,-72.185594,Supermarkets
8626,Market Basket,1200 Newport Ave, ,Attleboro,MA,2703,41.905388,-71.356515,Supermarkets
8627,Market Basket,274 Hartford Ave, ,Bellingham,MA,2019,42.116566,-71.462388,Supermarkets
8628,Market Basket,496 Boston Rd, ,Billerica,MA,1821,42.554061,-71.2649,Supermarkets
8629,Market Basket,700 Boston Rd # 7, ,Billerica,MA,1821,42.539614,-71.244088,Supermarkets
8630,Market Basket,200 Westgate Dr, ,Brockton,MA,2301,42.095577,-71.052028,Supermarkets
8631,Market Basket,43 Middlesex Tpke # 9, ,Burlington,MA,1803,42.471412,-71.209482,Supermarkets
8632,Market Basket,1 Factory Outlet Rd, ,Buzzards Bay,MA,2532,41.748368,-70.614385,Supermarkets
8633,Market Basket,288 Chelmsford St # C, ,Chelmsford,MA,1824,42.613747,-71.332344,Supermarkets
8634,Market Basket,170 Everett Ave, ,Chelsea,MA,2150,42.396705,-71.040159,Supermarkets
8635,Market Basket,139 Endicott St # 3, ,Danvers,MA,1923,42.551133,-70.933435,Supermarkets
8636,Market Basket,130 Water St, ,Fitchburg,MA,1420,42.580242,-71.79279,Supermarkets
8637,Market Basket,399 John Fitch Hwy, ,Fitchburg,MA,1420,42.581669,-71.775363,Supermarkets
8638,Market Basket,90 Water St, ,Fitchburg,MA,1420,42.58036,-71.795144,Supermarkets
8639,Market Basket,101 Gloucester Crossing Rd, ,Gloucester,MA,1930,42.62151,-70.656611,Supermarkets
8640,Market Basket,2 Water St # 2, ,Haverhill,MA,1830,42.775807,-71.076101,Supermarkets
8641,Market Basket,285 Lincoln Ave, ,Haverhill,MA,1830,42.764784,-71.036903,Supermarkets
8642,Market Basket,400 Lowell Ave # 1, ,Haverhill,MA,1832,42.774424,-71.113501,Supermarkets
8643,Market Basket,8 Highland Cmn E, ,Hudson,MA,1749,42.394803,-71.594797,Supermarkets
8644,Market Basket,700 Essex St # 5, ,Lawrence,MA,1841,42.702924,-71.172305,Supermarkets
8645,Market Basket,71 Sack Blvd, ,Leominster,MA,1453,42.530514,-71.744695,Supermarkets
8646,Market Basket,301 Constitution Ave, ,Littleton,MA,1460,42.540714,-71.474117,Supermarkets
8647,Market Basket,11 Wood St, ,Lowell,MA,1851,42.633792,-71.35634,Supermarkets
8648,Market Basket,1201 Bridge St # 9, ,Lowell,MA,1850,42.664735,-71.30231,Supermarkets
8649,Market Basket,186 Haverhill St, ,Methuen,MA,1844,42.704971,-71.201521,Supermarkets
8650,Market Basket,70 Pleasant Valley St # 5, ,Methuen,MA,1844,42.74298,-71.165499,Supermarkets
8651,Market Basket,230 S Main St, ,Middleton,MA,1949,42.57957,-70.99728,Supermarkets
8652,Market Basket,122 Sawyer St, ,New Bedford,MA,2746,41.659582,-70.930492,Supermarkets
8653,Market Basket,25 Storey Ave # 3, ,Newburyport,MA,1950,42.820964,-70.901702,Supermarkets
8654,Market Basket,350 Winthrop Ave # 10, ,North Andover,MA,1845,42.68407,-71.138632,Supermarkets
8655,Market Basket,199 Boston Rd # 12, ,North Billerica,MA,1862,42.581607,-71.28945,Supermarkets
8656,Market Basket,95 Sutton Ave, ,Oxford,MA,1540,42.115387,-71.84997,Supermarkets
8657,Market Basket,240 Broadway, ,Raynham,MA,2767,41.935413,-71.042719,Supermarkets
8658,Market Basket,1 General Way, ,Reading,MA,1867,42.518564,-71.097761,Supermarkets
8659,Market Basket,275 Squire Rd, ,Revere,MA,2151,42.426613,-71.011051,Supermarkets
8660,Market Basket,231 Newburyport Tpke, ,Rowley,MA,1969,42.715968,-70.878781,Supermarkets
8661,Market Basket,227 Highland Ave, ,Salem,MA,1970,42.504817,-70.920711,Supermarkets
8662,Market Basket,400 Somerville Ave, ,Somerville,MA,2143,42.380786,-71.102064,Supermarkets
8663,Market Basket,10 Main St # C, ,Tewksbury,MA,1876,42.628779,-71.274445,Supermarkets
8664,Market Basket,1900 Main St # 4, ,Tewksbury,MA,1876,42.59018,-71.203334,Supermarkets
8665,Market Basket,875 East St, ,Tewksbury,MA,1876,42.617411,-71.197046,Supermarkets
8666,Market Basket,1265 Main St, ,Waltham,MA,2451,42.37662,-71.264204,Supermarkets
8667,Market Basket,352 W Center St, ,West Bridgewater,MA,2379,42.016,-71.031774,Supermarkets
8668,Market Basket,6 Cornerstone Sq, ,Westford,MA,1886,42.565276,-71.426072,Supermarkets
8669,Market Basket,260 Main St, ,Wilmington,MA,1887,42.554512,-71.179945,Supermarkets
8670,Market Basket,310 Mishawum Rd, ,Woburn,MA,1801,42.503928,-71.132063,Supermarkets
8671,Market Basket Bakery,331 Fletcher St, ,Lowell,MA,1854,42.644387,-71.320738,Supermarkets
8672,Market Dynamics,23 Strathmore Rd, ,Natick,MA,1760,42.296693,-71.383732,Supermarkets
8673,MARS Farmers Market,926 Cummins Hwy, ,Mattapan,MA,2126,42.268094,-71.094892,Supermarkets
8674,Mc Kinnon's Market,620 Broadway, ,Everett,MA,2149,42.412122,-71.050893,Supermarkets
8675,MEB Inc,917 Washington St, ,Norwood,MA,2062,42.184481,-71.204318,Supermarkets
8676,Melv Inc,95 River St, ,Greenfield,MA,1301,42.582985,-72.611629,Supermarkets
8677,No Frills Supermarket, , ,Lynn,MA,1901,42.464242,-70.945343,Supermarkets
8678,Park'n Shop,711 Southbridge St, ,Auburn,MA,1501,42.182558,-71.858939,Supermarkets
8679,Park'n Shop,2 Main St, ,Blackstone,MA,1504,42.015981,-71.527208,Supermarkets
9152,BJ'S Wholesale Club,2085 Bay St, ,Taunton,MA,2780,41.959185,-71.119568,Warehouse Clubs
8680,Park'n Shop,14 Airport Rd, ,Dudley,MA,1571,42.041386,-71.913652,Supermarkets
8681,Park'n Shop,80 E Main St, ,Webster,MA,1570,42.057207,-71.869059,Supermarkets
8682,Park'n Shop Supermarkets,210 W Main St # C, ,Dudley,MA,1571,42.038681,-71.915538,Supermarkets
8683,Peterson's Super Market,918 Route 6a, ,Yarmouth Port,MA,2675,41.715993,-70.201776,Supermarkets
8684,Plumb Corner Market,565 Rounseville Rd # 6, ,Rochester,MA,2770,41.732761,-70.821266,Supermarkets
8685,Price Chopper,175 University Dr, ,Amherst,MA,1002,42.367729,-72.53444,Supermarkets
8686,Price Chopper, , ,Brookline,MA,2446,42.342076,-71.121943,Supermarkets
8687,Price Chopper,560 Main St, ,Gardner,MA,1440,42.568238,-71.984919,Supermarkets
8688,Price Chopper,167 W Main St, ,Hopkinton,MA,1748,42.209782,-71.552526,Supermarkets
8689,Price Chopper,63 South St, ,Hopkinton,MA,1748,42.207483,-71.546005,Supermarkets
8690,Price Chopper,88 W Park St, ,Lee,MA,1238,42.30452,-73.250308,Supermarkets
8691,Price Chopper,489 Pittsfield Rd # 200, ,Lenox,MA,1240,42.405177,-73.267516,Supermarkets
8692,Price Chopper,495 Pittsfield Rd, ,Lenox,MA,1240,42.404537,-73.265351,Supermarkets
8693,Price Chopper,240 E Main St, ,Marlborough,MA,1752,42.352257,-71.536407,Supermarkets
8694,Price Chopper,245 State Rd, ,North Adams,MA,1247,42.69799,-73.14307,Supermarkets
8695,Price Chopper,380 Maple Ave, ,Shrewsbury,MA,1545,42.276206,-71.737099,Supermarkets
8696,Price Chopper,133 Main St # 5, ,Spencer,MA,1562,42.230699,-72.026036,Supermarkets
8697,Price Chopper, , ,Worcester,MA,1602,42.273206,-71.839286,Supermarkets
8698,Price Chopper,187 Mill St, ,Worcester,MA,1603,42.246312,-71.836675,Supermarkets
8699,Price Chopper,221 Park Ave, ,Worcester,MA,1609,42.271109,-71.815299,Supermarkets
8700,Price Chopper,29 Sunderland Rd, ,Worcester,MA,1604,42.247014,-71.773275,Supermarkets
8701,Price Chopper,50 Cambridge St # 1, ,Worcester,MA,1603,42.243082,-71.83,Supermarkets
8702,Price Chopper,564 SW Cutoff, ,Worcester,MA,1607,42.212226,-71.797295,Supermarkets
8703,Price Chopper,72 Pullman St, ,Worcester,MA,1606,42.323468,-71.796766,Supermarkets
8704,Price Right,139 Hathaway Rd, ,New Bedford,MA,2746,41.661417,-70.946311,Supermarkets
8705,Price Rite,21 Torrey St # 7, ,Brockton,MA,2301,42.074591,-71.043702,Supermarkets
8706,Price Rite,1600 Memorial Dr, ,Chicopee,MA,1020,42.200287,-72.5736,Supermarkets
8707,Price Rite,866 Pleasant St, ,Fall River,MA,2723,41.695931,-71.140787,Supermarkets
8708,Price Rite,892 River St, ,Hyde Park,MA,2136,42.255377,-71.12423,Supermarkets
8709,Price Rite,395 Lynnway, ,Lynn,MA,1901,42.457086,-70.951993,Supermarkets
8710,Price Rite,39 South St, ,New Bedford,MA,2740,41.62503,-70.9205,Supermarkets
8711,Price Rite,457 Dalton Ave # 8, ,Pittsfield,MA,1201,42.463484,-73.214159,Supermarkets
8712,Price Rite,255 Squire Rd, ,Revere,MA,2151,42.426135,-71.010823,Supermarkets
8713,Price Rite,140 Taunton Ave, ,Seekonk,MA,2771,41.826088,-71.340944,Supermarkets
8714,Price Rite,633 Boston Rd, ,Springfield,MA,1119,42.135133,-72.52349,Supermarkets
8715,Price Rite,666 Washington St, ,Stoughton,MA,2072,42.128205,-71.101874,Supermarkets
8716,Price Rite,58 Swansea Mall Dr, ,Swansea,MA,2777,41.750581,-71.215021,Supermarkets
8717,Price Rite,303 E Main St, ,Westfield,MA,1085,42.113391,-72.728136,Supermarkets
8718,Price Rite,117 Gold Star Blvd, ,Worcester,MA,1606,42.291516,-71.803897,Supermarkets
8719,Price Rite,542 Southbridge St, ,Worcester,MA,1610,42.247151,-71.809937,Supermarkets
8720,Purity Supermarkets,553 Main St, ,Tewksbury,MA,1876,42.618539,-71.254783,Supermarkets
8721,R F Owens Co Inc,1062 Broadway, ,Raynham,MA,2767,41.957019,-71.071708,Supermarkets
8722,Ring Brothers Marketplace,485 Route 134, ,South Dennis,MA,2660,41.692895,-70.154659,Supermarkets
8723,River Valley Market,330 N King St, ,Northampton,MA,1060,42.347897,-72.642858,Supermarkets
8724,Ro-Jacks Food Stores,1475 Newman Ave, ,Seekonk,MA,2771,41.887715,-71.331833,Supermarkets
8725,Roche Bros,387 Massachusetts Ave, ,Acton,MA,1720,42.475093,-71.448727,Supermarkets
8726,Roche Bros,20 Broad St, ,Bridgewater,MA,2324,41.985622,-70.96775,Supermarkets
8727,Roche Bros,605 Plain St, ,Marshfield,MA,2050,42.104501,-70.740632,Supermarkets
8728,Roche Bros,11 Commercial St, ,Mashpee,MA,2649,41.612724,-70.488154,Supermarkets
8729,Roche Bros,6 Milliston Rd, ,Millis,MA,2054,42.168336,-71.353864,Supermarkets
8730,Roche Bros,150 W Central St, ,Natick,MA,1760,42.282504,-71.376634,Supermarkets
8731,Roche Bros,377 Chestnut St, ,Needham,MA,2492,42.273696,-71.23798,Supermarkets
8732,Roche Bros,25 Washington St, ,North Easton,MA,2356,42.088172,-71.092384,Supermarkets
8733,Roche Bros,175 Mansfield Ave # 1, ,Norton,MA,2766,41.983137,-71.210235,Supermarkets
8734,Roche Bros,101 Falls Blvd # 3, ,Quincy,MA,2169,42.238063,-70.984065,Supermarkets
8735,Roche Bros,184 Linden St, ,Wellesley,MA,2482,42.300448,-71.291488,Supermarkets
8736,Roche Bros,1800 Centre St, ,West Roxbury,MA,2132,42.287378,-71.152712,Supermarkets
8737,Roche Bros,338 Washington St, ,Westwood,MA,2090,42.217501,-71.187802,Supermarkets
8738,Roche Bros Supermarkets Inc,70 Hastings St # 1, ,Wellesley,MA,2481,42.314129,-71.249695,Supermarkets
8739,Roche Supermarket,171 Broad St # 4, ,Bridgewater,MA,2324,41.993953,-70.974071,Supermarkets
8740,S & S Bread & Deli,307 W Boylston St, ,West Boylston,MA,1583,42.342217,-71.787501,Supermarkets
8741,Safeway,9 Bancroft St, ,Worcester,MA,1610,42.259604,-71.817865,Supermarkets
8742,Salt Marsh Foods,135 Potter St, ,New Bedford,MA,2740,41.651644,-70.944472,Supermarkets
8743,Save Mart,104 Chandler St, ,Worcester,MA,1609,42.260397,-71.810179,Supermarkets
8744,Save-A-Lot Food Stores,240 E Ashland St, ,Brockton,MA,2302,42.097532,-71.009205,Supermarkets
8745,Save-A-Lot Food Stores,1100 Revere Beach Pkwy # 3, ,Chelsea,MA,2150,42.402842,-71.025481,Supermarkets
8746,Save-A-Lot Food Stores,235 South St, ,Holyoke,MA,1040,42.195916,-72.621495,Supermarkets
8747,Save-A-Lot Food Stores,459 Main St # 3, ,Indian Orchard,MA,1151,42.155959,-72.490468,Supermarkets
8748,Save-A-Lot Food Stores,650 American Legion Hwy, ,Roslindale,MA,2131,42.28409,-71.110853,Supermarkets
8749,Save-A-Lot Food Stores,330 Martin L King Bl # 41, ,Roxbury,MA,2119,42.325438,-71.084615,Supermarkets
8750,Save-A-Lot Food Stores,655 Liberty St, ,Springfield,MA,1104,42.131127,-72.573283,Supermarkets
